24.59440, -6.50112
26.82894, -8.00598
29.19490, -9.12152
31.69601, -9.91433
34.33604, -10.43413
35.70932, -10.60787
37.11874, -10.73209
38.56477, -10.81184
40.04787, -10.85159
41.56852, -10.85588
43.12718, -10.82852
44.72432, -10.77380
46.36041, -10.69459
48.03593, -10.59407
49.75134, -10.47514
51.50711, -10.34044
53.30371, -10.19222
62.91559, -9.38846
73.61862, -8.52129
85.47146, -7.69348
98.53278, -6.89111
