6.96697, -13.78662
7.59996, -15.49995
8.27018, -16.77406
8.97868, -17.66892
9.72653, -18.24374
10.11555, -18.43300
10.51480, -18.55585
10.92442, -18.63140
11.34455, -18.65849
11.77531, -18.64053
12.21684, -18.58247
12.66927, -18.48656
13.13273, -18.36136
13.60737, -18.20720
14.09330, -18.01756
14.59066, -17.82249
15.09959, -17.59589
17.82240, -16.24045
20.85429, -14.66359
24.21190, -13.06533
27.91185, -11.60089
